timestamp,device_id,sector_id,sector_name,state,district,corridor,latitude,longitude,rainfall_24h_mm,rainfall_intensity_mmh,seismic_magnitude,pore_pressure_kpa,displacement_rate_mm_day,physical_fos,raw_readings_count,data_quality,provenance
2026-09-18T06:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.5,0.0,3.7,0.0,0.14,4.025,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T07:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.5,0.0,3.7,0.0,0.14,4.025,18,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T08:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.5,0.0,4.2,0.0,0.14,4.025,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T11:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.5,0.0,4.2,0.0,0.14,4.025,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T12:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.5,0.0,3.7,0.0,0.14,4.025,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T14:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,0.4,0.0,3.7,0.0,0.27,4.025,17,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T15:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,0.4,0.0,3.7,0.0,0.27,4.025,41,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T16:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,0.4,0.0,3.7,0.0,0.27,4.025,20,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T17:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,0.4,0.0,3.7,0.0,0.27,4.025,9,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-19T17:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,62.2,3.46,5.2,11.33,1.09,3.596,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-20T08:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,55.0,3.06,5.2,9.6,0.96,3.661,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
